"","lon","lat"
"1364",-112.0740373,33.4483771
"1365",-42.0262542,-22.8867507
"1366",-86.928165,40.4268678
"1368",-79.0192997,35.7595731
"1369",-73.2848771,41.4080853
"1370",30.4154737,40.8291144
"1371",-96.7969879,32.7766642
"1373",25.9231471,-24.6282079
"1374",-81.563874,28.385233
"1375",-95.7257968,32.3593117
"1376",-113.4909267,53.544389
"1378",-43.1728965,-22.9068467
"1380",-79.9958864,40.4406248
"1381",-91.9623327,30.9842977
"1382",-73.567256,45.5016889
"1383",-110.3625658,46.8796822
"1384",37.0150217,39.750545
"1385",-95.712891,37.09024
"1386",-81.6326234,38.3498195
"1387",-81.6326234,38.3498195
"1388",-111.0937311,39.3209801
"1389",-80.2706044,26.271192
"1392",28.2292712,-25.7478676
"1394",-119.4179324,36.778261
"1395",7.2900686,46.2379665
"1396",-80.8431267,35.2270869
"1397",24.9383791,60.1698557
"1398",77.2090212,28.6139391
"1399",-79.3831843,43.653226
"1401",-118.8375937,34.1705609
"1402",-95.7241616,36.4341115
"1403",-80.1343585,26.0989338
"1407",-2.12882,52.586973
"1408",-122.3320708,47.6062095
"1409",-43.1728965,-22.9068467
"1410",-78.6568942,37.4315734
"1411",-98.4844923,45.4510995
"1412",-1.1743197,52.3555177
"1413",36.8219462,-1.2920659
"1414",-1.890401,52.486243
"1415",-73.9558663,40.7142969
"1416",-86.5804473,35.5174913
"1418",-82.8172479,43.2586403
"1420",-46.6333094,-23.5505199
"1423",-120.5542012,43.8041334
"1424",-119.4179324,36.778261
"1425",-76.6121893,39.2903848
"1427",-85.6023643,44.3148443
"1428",-0.5600349,51.316774
"1429",-88.9906312,40.5142026
"1430",-43.1728965,-22.9068467
"1431",-119.4179324,36.778261
"1432",-44.0853128,-19.7618937
"1433",-6.8822281,39.7169271
"1434",-73.6977661,41.0466485
"1435",73.8556602,15.5666463
"1437",-77.0368707,38.9071923
"1438",-115.1728484,36.1147065
"1439",-77.0368707,38.9071923
"1440",-74.0059728,40.7127753
"1441",101.4851519,3.0659597
"1442",-88.795112,33.453769
"1443",-118.3816857,34.0228533
"1444",-0.1277583,51.5073509
"1445",-48.95342,-16.3285085
"1447",0.1536502,51.8721635
"1448",-79.3831843,43.653226
"1449",-48.4901968,-1.4557794
"1454",-118.2436849,34.0522342
"1455",-95.3698028,29.7604267
"1456",-37.1901616,-10.8064536
"1458",-81.3392352,28.5999998
"1462",-81.7948103,26.1420358
"1465",-95.9979883,41.2523634
"1466",-0.1277583,51.5073509
"1467",-74.0059728,40.7127753
"1469",-75.5243682,39.158168
"1470",-71.542969,-35.675147
"1471",77.7566523,8.7139126
"1472",-97.3516558,32.7732044
"1473",-77.4605399,38.3031837
"1474",-77.6611022,39.9375911
"1475",-80.1917902,25.7616798
"1477",-0.1277583,51.5073509
"1478",-76.6121893,39.2903848
"1480",-6.34023,54.1751024
"1481",-85.6023643,44.3148443
"1482",-43.1728965,-22.9068467
"1484",-94.2210237,35.4915705
"1485",-99.9018131,31.9685988
"1486",0.121817,52.205337
"1487",-96.6851982,40.8257625
"1489",-96.6988856,33.0198431
"1490",-116.0958417,44.894779
"1491",-75.2176046,40.011293
"1492",-46.2335252,-23.6091008
"1493",-3.7837117,52.1306607
"1494",3.736207,51.6900559
"1495",-81.6943605,41.49932
"1497",-44.3157913,-23.0058039
"1498",28.9783589,41.0082376
"1499",-99.9018131,41.4925374
"1500",-97.3307658,32.7554883
"1503",-81.5325611,40.069571
"1504",-79.786968,45.091189
"1505",-76.1474244,43.0481221
"1507",-97.4254815,35.6718291
"1509",-3.435973,55.378051
"1510",-104.7029387,23.9981404
"1511",-82.9987942,39.9611755
"1512",-92.4273785,34.9570324
"1513",-84.5120196,39.1031182
"1514",-79.6876659,43.467517
"1515",-121.9566267,36.9880057
"1516",-80.340354,26.137222
"1517",-82.9987942,39.9611755
"1519",-47.4013437,-20.5393288
"1520",-70.6692655,-33.4488897
"1521",-42.8643167,-22.7570025
"1522",-84.2963123,33.7748275
"1523",-74.0059728,40.7127753
"1525",-43.18473,-22.9332067
"1526",-66.1057355,18.4655394
"1527",-77.0368707,38.9071923
"1529",-70.5987142,-33.5226882
"1530",-110.3625658,46.8796822
"1531",-85.454986,42.378282
"1532",-102.552784,23.634501
"1535",-46.6333094,-23.5505199
"1536",-82.907123,40.4172871
"1537",-99.9018131,31.9685988
"1539",-0.1872275,51.1091401
"1540",-46.6333094,-23.5505199
"1541",7.6868565,45.070312
"1543",-122.6764815,45.5230622
"1544",-84.6358305,39.0072035
"1545",-79.3831843,43.653226
"1547",-115.1175013,36.1988592
"1548",-118.2436849,34.0522342
"1549",-77.1710914,38.882334
"1550",-48.5482195,-27.5948698
"1551",-84.3879824,33.7489954
"1552",-115.1398296,36.1699412
"1555",-75.6093591,43.9781236
"1556",-43.1728965,-22.9068467
"1559",2.3522219,48.856614
"1560",-96.7311034,43.5445959
"1561",-81.5157535,27.6648274
"1563",-76.275798,43.1106071
"1564",75.825072,26.916354
"1565",-73.567256,45.5016889
"1566",79.6953594,11.3981936
"1567",-82.9000751,32.1656221
"1569",-89.3985283,40.6331249
"1571",-81.7066342,41.4997047
"1572",-70.6504896,-33.4375545
"1574",-81.1637245,33.836081
"1576",19.5033041,47.162494
"1579",28.0473051,-26.2041028
"1580",-78.458708,38.253749
"1582",7.398574,9.0764785
"1583",-46.6333094,-23.5505199
"1584",-46.6333094,-23.5505199
"1591",-76.6121893,39.2903848
"1592",-43.1728965,-22.9068467
"1593",-84.5193754,34.1014873
"1594",-43.1779137,-22.5112638
"1595",-84.5772381,30.588854
"1596",-86.6796298,36.1707785
"1597",-46.6333094,-23.5505199
"1598",-95.992775,36.1539816
"1599",-41.3184877,-21.7626902
"1600",-121.4943996,38.5815719
"1601",-46.6333094,-23.5505199
"1602",-97.3972783,32.7354901
"1603",-94.5785667,39.0997265
"1605",-82.5514869,35.5950581
"1606",-77.70957,42.5632154
"1607",-102.4107493,34.2331373
"1608",-115.1398296,36.1699412
"1609",-96.5388789,33.0151201
"1610",-77.0909809,38.8816208
"1611",-79.786968,45.091189
"1612",-85.6023643,44.3148443
"1615",-78.6381787,35.7795897
"1620",-122.6764815,45.5230622
"1621",-105.3060971,33.3522203
"1623",69.345116,30.375321
"1624",-94.7824609,39.3702773
"1625",-95.992775,36.1539816
"1626",-0.07937,51.5596758
"1627",-74.0776417,40.7281575
"1630",-122.2913078,37.8271784
"1631",-46.6333094,-23.5505199
"1633",-122.4194155,37.7749295
"1634",-95.992775,36.1539816
"1635",-84.3357526,46.5136494
"1636",-70.6093325,-33.4314474
"1638",-3.435973,55.378051
"1642",-81.8552196,41.143245
"1643",-77.4874959,43.1086741
"1644",-95.712891,37.09024
"1646",-122.0807964,37.6688205
"1647",-46.6333094,-23.5505199
"1648",-121.7680088,37.6818745
"1649",-70.6198385,-33.4442549
"1650",-78.6381787,35.7795897
"1651",-122.2913078,37.8271784
"1652",27.142826,38.423734
"1655",-51.2176584,-30.0346471
"1656",-93.2729669,44.9800663
"1659",-104.990251,39.7392358
"1660",17.0657549,-22.5608807
"1663",-95.8329751,37.5460811
"1665",-95.712891,37.09024
"1667",-46.0944845,-20.6366112
"1671",-122.4014193,37.4337342
"1672",14.0153557,37.5999938
"1673",-121.3153096,44.0581728
"1675",-59.543198,13.193887
"1676",-2.0162787,53.9628495
